2017-01-19	1	37756
2017-01-19	2	107488
2017-01-19	4	23164
2017-01-19	5	155139
2017-01-19	20000093	10
2017-01-19	40000001	15
2017-01-20	1	37092
2017-01-20	2	142987
2017-01-20	4	17716
2017-01-20	5	151145
2017-01-20	40000001	9
2017-01-21	1	37295
2017-01-21	2	97186
2017-01-21	4	17790
2017-01-21	5	154063
2017-01-21	40000001	17
2017-01-22	1	38061
2017-01-22	2	110385
2017-01-22	4	19412
2017-01-22	5	158754
2017-01-22	20000093	20
2017-01-22	40000001	27
2017-01-23	1	39275
2017-01-23	2	106099
2017-01-23	4	19763
2017-01-23	5	159486
2017-01-23	40000001	2
2017-01-24	1	56035
2017-01-24	2	3534837
2017-01-24	4	37777
2017-01-24	5	149372
2017-01-24	20000093	10
2017-01-24	40000001	221
2017-01-24	40000017	75153
2017-01-25	1	45355
2017-01-25	2	1260467
2017-01-25	4	28859
2017-01-25	5	146858
2017-01-25	20000093	20
2017-01-25	40000001	49
2017-01-25	40000017	32260
2017-01-26	1	43836
2017-01-26	2	536746
2017-01-26	4	19983
2017-01-26	5	143113
2017-01-26	40000001	29
2017-01-26	40000017	25045
2017-01-27	1	44108
2017-01-27	2	564697
2017-01-27	4	18713
2017-01-27	5	121400
2017-01-27	40000001	52
2017-01-27	40000017	35739
2017-01-28	1	44412
2017-01-28	2	420548
2017-01-28	4	27839
2017-01-28	5	136932
2017-01-28	40000001	109
2017-01-28	40000017	36939
2017-01-29	1	41767
2017-01-29	2	368149
2017-01-29	4	22657
2017-01-29	5	132811
2017-01-29	20000093	10
2017-01-29	40000001	59
2017-01-29	40000017	28863
2017-01-30	1	44715
2017-01-30	2	350534
2017-01-30	4	17402
2017-01-30	5	137580
2017-01-30	20000093	10
2017-01-30	40000001	28
2017-01-30	40000017	29715
2017-01-31	1	42567
2017-01-31	2	258739
2017-01-31	4	20001
2017-01-31	5	140690
2017-01-31	40000001	42
2017-01-31	40000017	24952
2017-02-01	1	41405
2017-02-01	2	251676
2017-02-01	4	21551
2017-02-01	5	139321
2017-02-01	40000001	46
2017-02-01	40000017	28049
2017-02-02	1	40458
2017-02-02	2	195265
2017-02-02	4	32092
2017-02-02	5	147422
2017-02-02	40000001	25
2017-02-02	40000017	24568
2017-02-03	1	40519
2017-02-03	2	212178
2017-02-03	4	26461
2017-02-03	5	150633
2017-02-03	40000001	17
2017-02-03	40000017	26455
2017-02-04	1	42164
2017-02-04	2	229659
2017-02-04	4	21221
2017-02-04	5	157509
2017-02-04	40000001	19
2017-02-04	40000017	26310
2017-02-05	1	41834
2017-02-05	2	230050
2017-02-05	4	24111
2017-02-05	5	161682
2017-02-05	20000093	10
2017-02-05	40000001	14
2017-02-05	40000017	28258
2017-02-06	1	40994
2017-02-06	2	226251
2017-02-06	4	17725
2017-02-06	5	167528
2017-02-06	40000001	4
2017-02-06	40000017	684
2017-02-07	1	42535
2017-02-07	2	204217
2017-02-07	4	19636
2017-02-07	5	169658
2017-02-07	20000093	10
2017-02-07	40000001	11
2017-02-07	40000017	785
2017-02-08	1	42099
2017-02-08	2	158315
2017-02-08	4	21720
2017-02-08	5	171979
2017-02-08	20000093	10
2017-02-08	40000001	6
2017-02-08	40000017	576
2017-02-09	1	41555
2017-02-09	2	162770
2017-02-09	4	19522
2017-02-09	5	172049
2017-02-09	40000001	8
2017-02-09	40000003	61
2017-02-09	40000017	335
2017-02-10	1	70524
2017-02-10	2	1183868
2017-02-10	4	32049
2017-02-10	5	163330
2017-02-10	40000001	22
2017-02-10	40000017	1029
2017-02-11	1	49611
2017-02-11	2	572825
2017-02-11	4	24442
2017-02-11	5	163919
2017-02-11	40000001	9
2017-02-11	40000017	287
2017-02-12	1	42790
2017-02-12	2	409168
2017-02-12	4	18707
2017-02-12	5	159233
2017-02-12	40000001	21
2017-02-12	40000017	264
2017-02-13	1	35196
2017-02-13	2	367086
2017-02-13	4	16388
2017-02-13	5	145082
2017-02-13	40000001	103
2017-02-13	40000017	243
2017-02-14	1	34118
2017-02-14	2	545220
2017-02-14	4	16296
2017-02-14	5	137892
2017-02-14	40000001	4
2017-02-14	40000017	108
2017-02-15	1	30902
2017-02-15	2	262716
2017-02-15	4	18100
2017-02-15	5	138575
2017-02-15	40000001	6
2017-02-15	40000017	67
2017-02-16	1	31002
2017-02-16	2	318417
2017-02-16	4	16748
2017-02-16	5	142518
2017-02-16	40000001	11
2017-02-16	40000017	156
2017-02-17	1	34799
2017-02-17	2	210201
2017-02-17	4	18356
2017-02-17	5	144809
2017-02-17	20000093	10
2017-02-17	40000017	290
2017-02-18	1	49305
2017-02-18	2	214836
2017-02-18	4	20820
2017-02-18	5	149943
2017-02-18	40000001	1
2017-02-18	40000017	92
2017-02-19	1	44045
2017-02-19	2	232052
2017-02-19	4	22045
2017-02-19	5	153470
2017-02-19	40000001	4
2017-02-19	40000017	73
2017-02-20	1	36442
2017-02-20	2	211112
2017-02-20	4	21239
2017-02-20	5	135489
2017-02-20	40000001	12
2017-02-20	40000017	39
2017-02-21	1	35344
2017-02-21	2	216401
2017-02-21	4	19601
2017-02-21	5	139015
2017-02-21	40000001	7
2017-02-21	40000017	23
2017-02-22	1	34808
2017-02-22	2	241155
2017-02-22	4	13228
2017-02-22	5	140815
2017-02-22	40000001	1
2017-02-22	40000017	144
2017-02-23	1	33209
2017-02-23	2	180461
2017-02-23	4	17926
2017-02-23	5	140223
2017-02-23	40000001	3
2017-02-23	40000017	180
